data_id,fact,generated_rule,golden_rule,yesNoRatio
0,,"if an animal lives near the ocean, then it might not be able to live on land.","If an animal lives in a cold area, then it probably has thick fat or think fur.",53.528279066085815
0,,"if a species is adapted to a habitat and usually has large body mass, then it is an animal that lives off fat reserves.","If an animal lives in a cold area, then it probably has thick fat or think fur.",43.22109818458557
0,,"if a marine mammal lives in an environment where it's cold enough to live, then it might has a larger body size.","If an animal lives in a cold area, then it probably has thick fat or think fur.",53.52941155433655
0,,"if a species depends on the sea, then it probably has a thin coat.","If an animal lives in a cold area, then it probably has thick fat or think fur.",53.52902412414551
0,,"there exist marine mammals, which depend on the sea ice for hunting seals.","If an animal lives in a cold area, then it probably has thick fat or think fur.",46.91078960895538
0,,"if an animal lives in cold and has white fur, then it is probably a polar bear.","If an animal lives in a cold area, then it probably has thick fat or think fur.",45.72945833206177
0,,"if a bear can move on land, it probably can hunt on land.","If an animal lives in a cold area, then it probably has thick fat or think fur.",47.09257185459137
0,,"if an animal lives in a cold environment, then it might have big and thick fur.","If an animal lives in a cold area, then it probably has thick fat or think fur.",56.04516863822937
0,,"there exist a polar bear, which is a member of the family ursidae, which is the largest carnivorous bear species.","If an animal lives in a cold area, then it probably has thick fat or think fur.",57.20754265785217
0,,"if a bear is the marine mammal that mostly eat seals, then it probably have a long coat and is probably not black.","If an animal lives in a cold area, then it probably has thick fat or think fur.",53.723448514938354
0,,"if a person has a long coat, then he might be a seal or a polar.","If an animal lives in a cold area, then it probably has thick fat or think fur.",50.99532604217529
0,,"if a bear is a carnivore, then it probably is good to eat.","If an animal lives in a cold area, then it probably has thick fat or think fur.",49.23775792121887
0,,"if a bear can climb trees, then it probably likes to eat fruits.","If an animal lives in a cold area, then it probably has thick fat or think fur.",50.60352683067322
0,,"if a bear can swim, then it might have a dark fur.","If an animal lives in a cold area, then it probably has thick fat or think fur.",53.72134447097778
0,,"there exist animals that are larger than the largest animal on land, but smaller than the largest animal in the sea.","If an animal lives in a cold area, then it probably has thick fat or think fur.",50.03056526184082
0,,"there exists the polar bear, which is larger than the largest animal on land, but smaller than the largest animal in the sea.","If an animal lives in a cold area, then it probably has thick fat or think fur.",54.70389127731323
0,,"if a bear is adapted for hunting seals, then it probably lives on the sea ice.","If an animal lives in a cold area, then it probably has thick fat or think fur.",50.79960823059082
0,,"if a bear lives on the sea ice, then it must have a tough hide that can stand the cold.","If an animal lives in a cold area, then it probably has thick fat or think fur.",50.40886402130127
0,,"if a bear lives on the sea ice, then it probably has excellent camouflage.","If an animal lives in a cold area, then it probably has thick fat or think fur.",51.19127035140991
0,,"there exist bears that are larger than the polar bear, which are hypercarnivorous, with an average weight of 350–700 kg (770–1,540 lb).","If an animal lives in a cold area, then it probably has thick fat or think fur.",57.01484680175781
0,,"if a bear has a fur, then it probably lives in the region where it is found.","If an animal lives in a cold area, then it probably has thick fat or think fur.",50.60575008392334
0,,"if a mammal lives in the arctic circle, then it's likely to have evolved to live on the sea ice.","If an animal lives in a cold area, then it probably has thick fat or think fur.",50.41126012802124
1,,"if an animal has a bad smell, then it might be a potential danger to other animals.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",55.46749830245972
1,,there exist a stink animal and there exists a predator of the stink animal.,"If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",46.52164876461029
1,,"if a smell is strong, it's probably a bad smell.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",50.995492935180664
1,,"if an animal has unpleasant smell, then it can warn other animals or animals' predators to stay away.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",55.27557134628296
1,,"if a carnivorous animal has unpleasant smell, then it can warn other animals to.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",50.01944303512573
1,,"if an animal stinks, then it might be dangerous.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",54.50095534324646
1,,there exist an animal which smells more than 4 times stronger than a skunk.,"If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",46.90657556056976
1,,"if a creature has strong smell, then it is stinky.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",51.58258676528931
1,,"if a smell is strong and unpleasant, then it probably is a deterrent from predators.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",43.41347515583038
1,,"if a species has foul-smelling fur, then it probably has a strong defence mechanism.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",54.50054407119751
1,,there exist an animal with a strong pungent odor and an animal that will not eat it.,"If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",44.00348365306854
1,,"if a thing has a foul smell and can be used as defense, then the thing probably is a poison.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",44.95631158351898
1,,"if a mammal has foul-smelling fur, then it probably doesn't want to attract predators and thus can help to prevent attacks.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",51.57939791679382
1,,"if a creature has a bad smell, then it might be dangerous to humans.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",52.16692090034485
1,,there exist a creature that smells worse than a skunk.,"If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",45.549753308296204
1,,"if a creature has foul odor, then it is probably a stinky creature.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",49.82471168041229
1,,"if a predator is able to detect the smell of a prey, then it might be able to find that prey.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",54.49778437614441
1,,"if a smell is strong, then the creature might be dangerous.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",52.168262004852295
1,,there exist animal that can spray a smell that can be detected up to 50 metres away.,"If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",48.467203974723816
1,,"if an animal is stinky and can let other animals know that, then it might be able to defend itself.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",43.22294592857361
1,,"if a creature can't get away from predators, it might be able to defend itself by releasing a smell or by making itself look more or less fearsome.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",53.52725386619568
2,,"if a groundhog hibernates, then it probably does not have many possessions.","If it's a cold place and winter comes, then animals in this place might hibernate.",49.82624351978302
2,,"if a burrow is used to hibernate, then it is a characteristic of groundhog.","If it's a cold place and winter comes, then animals in this place might hibernate.",51.38489603996277
2,,"if a plant is evergreen, then it might be a characteristic of the plant.","If it's a cold place and winter comes, then animals in this place might hibernate.",50.01921057701111
2,,"if a wild animal enters hibernation during the winter, then it may need to use a special environment.","If it's a cold place and winter comes, then animals in this place might hibernate.",51.97407007217407
2,,"if a hibernating animal has a burrow, then it might be a groundhog.","If it's a cold place and winter comes, then animals in this place might hibernate.",50.605517625808716
2,,"there exist a species of groundhog that enters true hibernation, which hibernates from october to march or april in most areas, but in more temperate areas, they may hibernate as little as three months.","If it's a cold place and winter comes, then animals in this place might hibernate.",52.37588882446289
2,,"if a groundhog hibernates in a burrow for a very long time, then it probably lives in temperate region.","If it's a cold place and winter comes, then animals in this place might hibernate.",49.82406795024872
2,,"if a species hibernates or digs a hole, then it is usually found in cold climates and it can help troops to better defend from their enemies.","If it's a cold place and winter comes, then animals in this place might hibernate.",48.84520471096039
2,,"if a groundhog hibernates, then it might not live during the spring.","If it's a cold place and winter comes, then animals in this place might hibernate.",50.410395860672
2,,there exist a hibernation period for woodchucks.,"If it's a cold place and winter comes, then animals in this place might hibernate.",47.30173051357269
