data_id,fact,generated_rule,golden_rule,yesNoRatio
0,,"if the polar bear has dense fur, then it probably lives in a cold region.","If an animal lives in a cold area, then it probably has thick fat or think fur.",28.3935546875
0,,"if the polar bear is larger than the brown bear, then it is the brown bear.","If an animal lives in a cold area, then it probably has thick fat or think fur.",38.28125
0,,"if polar bears have dense fur with high insulation and high resistance to uv rays, then they are good for cold climate.","If an animal lives in a cold area, then it probably has thick fat or think fur.",32.2021484375
0,,"if a bear is slow moving, then it is probably a gray or brown bear.","If an animal lives in a cold area, then it probably has thick fat or think fur.",34.912109375
0,,"if the temperature is below freezing, then the polar bear will not be able to move.","If an animal lives in a cold area, then it probably has thick fat or think fur.",32.2998046875
0,,"there exist polar bears, which move across snow, ice and open water.","If an animal lives in a cold area, then it probably has thick fat or think fur.",81.982421875
0,,"if a plant has an adaptation for cold temperatures and is not brown bear, then it probably has low melting point.","If an animal lives in a cold area, then it probably has thick fat or think fur.",21.1669921875
0,,"if a bear's fur does not provide any protection against extreme cold, then it might be eliminated by natural selection.","If an animal lives in a cold area, then it probably has thick fat or think fur.",26.3427734375
0,,"if an animal has an extremely thick layer of guard hairs, then it is likely to have thick fur.","If an animal lives in a cold area, then it probably has thick fat or think fur.",27.1484375
0,,"there exist a polar bear, which has evolved to occupy a narrower ecological niche, with many body characteristics adapted for cold temperatures, for moving across snow, ice and open water, and for hunting seals, which make up most of its diet.","If an animal lives in a cold area, then it probably has thick fat or think fur.",82.8125
0,,"if a bear is covered with thick underfur and has dense guard hairs, then it is a polar bear.","If an animal lives in a cold area, then it probably has thick fat or think fur.",38.427734375
0,,"if a polar bear is likely to hibernate, then it probably is smaller and less dangerous.","If an animal lives in a cold area, then it probably has thick fat or think fur.",29.9560546875
0,,"if a bear can swim, then it probably doesn’t eat much.","If an animal lives in a cold area, then it probably has thick fat or think fur.",35.3515625
0,,there exist dogs that are lighter than the alaskan huskies.,"If an animal lives in a cold area, then it probably has thick fat or think fur.",85.9375
0,,"if the animal is adapted for moving across snow and ice, then it is terrestrial.","If an animal lives in a cold area, then it probably has thick fat or think fur.",45.5810546875
0,,"if a bear's fur is too dense, or if it is too cold, it is too large and too slow to effectively hunt seals.","If an animal lives in a cold area, then it probably has thick fat or think fur.",35.1318359375
0,,"if a bear has a dense underfur, then it probably has excellent insulation.","If an animal lives in a cold area, then it probably has thick fat or think fur.",26.0009765625
0,,there exist polar bear with fur color white or tanned in summer.,"If an animal lives in a cold area, then it probably has thick fat or think fur.",81.34765625
0,,"if a predator has a broad and short head, a short neck, a bushy and dense tail, and a thick body with coarse fur, then it is probably a carnivore.","If an animal lives in a cold area, then it probably has thick fat or think fur.",30.2490234375
0,,"if a polar bear is so poorly adapted that it can't survive at high altitudes, then it can't survive in the wild.","If an animal lives in a cold area, then it probably has thick fat or think fur.",33.935546875
1,,"if there is a predator, then there probably is a smell.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",33.30078125
1,,there exist a cat which has the ability to emit a foul smelling substance from its anal glands.,"If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",80.37109375
1,,"if a predator is strong, it will be able to attack a tamandua and get a meal out of it.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",36.0107421875
1,,"if a mammal has the ability to smell, and can smell anything at all, then it probably is able to smell an animal which is not of its own species.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",29.1259765625
1,,"if a cat stinks, then it probably has an anal gland.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",27.7587890625
1,,"if a creature has the ability to attract predators, it is very likely to be dangerous.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",33.88671875
1,,"if a plant has a strong smell, then it probably is poisonous.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",28.6376953125
1,,"if a species has a foul odor, then it probably is not good at communicating with its fellow species.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",33.69140625
1,,"if a person has the ability to detect a bad smell and has not experienced the bad smell, then he is likely to not be able to differentiate between the bad smell and normal smells.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",35.2294921875
1,,"if a mammal has the ability to release a stinky substance from its anal glands, then that is proof that the mammal is a potential predator.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",33.0078125
1,,"if a person is a good fighter, then he probably enjoys fighting.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",31.2744140625
1,,there exist a predator which is not a carnivore and can smell an animal or plant stinking from an anal gland.,"If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",83.10546875
1,,"if a person can emit a foul smelling substance from its anal glands, then it probably have bad smell.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",26.46484375
