data_id,fact,generated_rule,golden_rule,yesNoRatio
0,,"if an animal is good at hunting, then it probably does not have much fur.","If an animal lives in a cold area, then it probably has thick fat or think fur.",83.349609375
0,,"there exist polar bear, which is a sister species of brown bear, which have evolved to occupy a narrower ecological niche.","If an animal lives in a cold area, then it probably has thick fat or think fur.",79.78515625
0,,"if a species has many characteristic that are related to the environment where it is living, then it is a good example of being an indicator species.","If an animal lives in a cold area, then it probably has thick fat or think fur.",75.87890625
0,,"if an animal has thicker fur, then it might have higher chance to stay alive in cold environments.","If an animal lives in a cold area, then it probably has thick fat or think fur.",85.107421875
0,,"if a man is not arrogant, then he can understand the world.","If an animal lives in a cold area, then it probably has thick fat or think fur.",79.1015625
0,,"if a animal has fur with a white layer, then the animal might be a polar bear.","If an animal lives in a cold area, then it probably has thick fat or think fur.",84.27734375
0,,"if a husky is used for transportation, then it might be used to help with moving goods.","If an animal lives in a cold area, then it probably has thick fat or think fur.",80.712890625
0,,"if an animal is well-insulated, then it probably has long fur.","If an animal lives in a cold area, then it probably has thick fat or think fur.",85.05859375
0,,there exist an animal that can live in arctic.,"If an animal lives in a cold area, then it probably has thick fat or think fur.",81.201171875
0,,"if a husky is a dog, then it might be an alaskan marmot.","If an animal lives in a cold area, then it probably has thick fat or think fur.",70.41015625
0,,"if a creature is more adapted to a cold environment, it might has a thick fur.","If an animal lives in a cold area, then it probably has thick fat or think fur.",85.44921875
0,,"if a creature has a long body, then it might has a long.","If an animal lives in a cold area, then it probably has thick fat or think fur.",84.521484375
0,,"if a dog has a short neck and ears, then it probably has thick fur.","If an animal lives in a cold area, then it probably has thick fat or think fur.",80.17578125
0,,"there exist a species of mammal that is adapted for moving across snow, ice and open water, and for hunting seals, which make up most of its diet.","If an animal lives in a cold area, then it probably has thick fat or think fur.",85.107421875
0,,"if an animal lives on ice and has a white fur, then it is a polar bear.","If an animal lives in a cold area, then it probably has thick fat or think fur.",75.29296875
0,,"if a polar bear have white hairs, then it might can adapt to the cold environment.","If an animal lives in a cold area, then it probably has thick fat or think fur.",81.640625
0,,"if a dog is fast, then it probably weighs less than 35 kg.","If an animal lives in a cold area, then it probably has thick fat or think fur.",83.837890625
0,,"there exist a currently living terrestrial animal, which is called an alaskan marmot, which possesses a short neck, broad and short head, small ears, short powerful legs and feet, bushy and densely furred tail, and a thick body covered in coarse hair.","If an animal lives in a cold area, then it probably has thick fat or think fur.",88.427734375
0,,"if a bear is a species of brown bear that has evolved for living in cold environment, then it will have features of arctic bears.","If an animal lives in a cold area, then it probably has thick fat or think fur.",77.001953125
0,,"if a species evolved to hunt another, then the former probably can be faster and stronger than the latter.","If an animal lives in a cold area, then it probably has thick fat or think fur.",79.736328125
1,,"if a mammal is pungent, then it probably has an unpleasant smell.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",84.1796875
1,,"there exist a mustelid that is the largest land-dwelling species of the family mustelidae, which has potent anal scent glands.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",78.3203125
1,,"if a species of mustelid is legendary for its ability to emit a foul smelling substance from its anal glands, then the animal can be considered to have a bad smell.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",72.900390625
1,,"if a animal has a strong scent, or is black, or is bigger, then it probably could be a good predator.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",78.41796875
1,,"if a species is pungent, then it is probably a defense mechanism.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",77.63671875
1,,there exist a mustelid with the most powerful anal scent glands of the family mustelidae.,"If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",75.48828125
1,,"if a land animal is large and has potent anal scent glands, then it might have good defense mechanism to protect itself from some of its natural predators.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",82.6171875
1,,"if a cat smells stinky, it might avoid it and move in the opposite direction.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",80.712890625
1,,"if an animal is stinky, then it might have a very effective defense mechanism.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",80.2734375
1,,there exist a land animal that has potent anal scent glands used for marking territory and sexual signaling.,"If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",78.22265625
1,,"if an animal is a land-dwelling mustelid with potent anal scent glands and it emits a bad smell for protection, then it is probably the wolverine.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",83.154296875
1,,"if an animal has a smell, then it can be used for communication between others.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",84.1796875
1,,"if an animal produces a foul smell, then it probably lives in a harsh and dangerous environment.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",84.27734375
1,,"there exist a currently living species of the family mustelidae, which is the largest land-dwelling species of the family mustelidae.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",85.64453125
1,,"if it is the largest land-dwelling species of the family mustelidae, it should be able to emit a foul smelling substance from its anal scent glands for protection.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",76.171875
1,,"if an animal is stinky, then it can probably prevent predators from eating them by releasing its foul smell.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",82.568359375
1,,"if a wolverine is too stinky, then it might be a bad guy for its environment.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",71.240234375
1,,"if a species is stinky, then it probably has strong anal scent glands.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",80.17578125
1,,do not include 'rule: there exists a land animal that has potent anal scent glands used for marking territory and sexual signaling.,"If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",68.603515625
1,,"if a species has a characteristic of a strong smell, then it might be a defense mechanism against predators.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",75.341796875
1,,"if a species is not dangerous to the environment or is very nice to the environment, then it might survive in the wild.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",80.95703125
2,,"if a man is arrogant, he probably does not understand the world and might encounter with failure.","If it's a cold place and winter comes, then animals in this place might hibernate.",77.099609375
2,,"if he does not understand the world, he might have a false belief.","If it's a cold place and winter comes, then animals in this place might hibernate.",81.4453125
2,,"if he does not have a false belief, he might encounter with failure.","If it's a cold place and winter comes, then animals in this place might hibernate.",79.541015625
2,,"there exist bears of northern regions, including the american black bear and the grizzly bear, which hibernate in the winter.","If it's a cold place and winter comes, then animals in this place might hibernate.",82.6171875
2,,"if a mammal has hibernation as winter dormancy, then it probably has hibernation as winter dormancy.","If it's a cold place and winter comes, then animals in this place might hibernate.",81.982421875
2,,"it sounds like you're looking for a rule that says that if you have a certain property, then you have a certain other property.","If it's a cold place and winter comes, then animals in this place might hibernate.",82.8125
2,,"if a bear has hibernation or a groundhog hibernates, then it might hibernate in the winter.","If it's a cold place and winter comes, then animals in this place might hibernate.",78.90625
2,,"if a man is arrogant and does not have a precise understanding about the world, then he might encounter with failure.","If it's a cold place and winter comes, then animals in this place might hibernate.",73.828125
2,,"if an animal eats meat, then it probably has large and sharp teeth.","If it's a cold place and winter comes, then animals in this place might hibernate.",94.62890625
2,,"if a plant has pests, then it probably can't grow healthily.","If it's a cold place and winter comes, then animals in this place might hibernate.",77.5390625
2,,"if an animal lives in the northern regions and hibernate for most of the year, then it is an animal of northern region.","If it's a cold place and winter comes, then animals in this place might hibernate.",75.1953125
2,,"if a mammal's body can't help its owner to better adapt to the world or can't deal with the new environment, then it might be eliminated by the law of nature.","If it's a cold place and winter comes, then animals in this place might hibernate.",81.103515625
2,,"if a bear is hibernating and a groundhog is hibernating, then both of them will have the hibernation behavior.","If it's a cold place and winter comes, then animals in this place might hibernate.",74.365234375
2,,there exist a creature that hibernates in the winter.,"If it's a cold place and winter comes, then animals in this place might hibernate.",78.7109375
2,,"if there exists a creature which hibernates, and there exists a creature that is a bear, then there exists a creature.","If it's a cold place and winter comes, then animals in this place might hibernate.",76.513671875
2,,"if an animal hibernates in winter, then it is mammal.","If it's a cold place and winter comes, then animals in this place might hibernate.",84.521484375
2,,"if an animal is a marine mammal and nourished by the milks of females and is vertebrate, then it is mammal.","If it's a cold place and winter comes, then animals in this place might hibernate.",79.736328125
2,,"if a land animal is hibernating or it is from north, it might be hibernating now.","If it's a cold place and winter comes, then animals in this place might hibernate.",80.810546875
2,,"if a bear is hibernating, then it probably cannot feed itself.","If it's a cold place and winter comes, then animals in this place might hibernate.",80.95703125
2,,there exist groundhogs hibernating in northern regions.,"If it's a cold place and winter comes, then animals in this place might hibernate.",80.2734375
2,,"there exist groundhogs hibernating in northern regions, and groundhogs hibernate in northern regions.","If it's a cold place and winter comes, then animals in this place might hibernate.",80.322265625
2,,"there exists a bear of northern regions, and bears hibernate in northern.","If it's a cold place and winter comes, then animals in this place might hibernate.",79.296875
2,,"if an animal hibernates during the winter and live in cold areas, then it is probably bear.","If it's a cold place and winter comes, then animals in this place might hibernate.",81.15234375
2,,"let's assume that a rule is a statement that if the conditions are met, then some conclusion is true.","If it's a cold place and winter comes, then animals in this place might hibernate.",78.857421875
2,,"in a set of rules like this, the conditions are things like 'if the conditions are met,.","If it's a cold place and winter comes, then animals in this place might hibernate.",84.08203125
2,,"if a reptile hibernates for more than two months, it might overwinter for more than two months.","If it's a cold place and winter comes, then animals in this place might hibernate.",79.1015625
2,,"if a man is brumating or hibernating, then he probably does not have a precise understanding about the world and might encounter with failure.","If it's a cold place and winter comes, then animals in this place might hibernate.",78.369140625
2,,"if a mammal is in northern regions and hibernates for three months, then it may be groundhog.","If it's a cold place and winter comes, then animals in this place might hibernate.",75.78125
2,,"if a species lives in a cold region, then it is likely to have hibernation as a winter dormancy.","If it's a cold place and winter comes, then animals in this place might hibernate.",80.2734375
3,,"if a man is happy, then his cat or dog probably is too.","If an animal is domesticated and is kept closely with its human owner, then it probably can provide emotional support to its owner.",79.19921875
3,,there exist a domestic animal and a plant in the same area.,"If an animal is domesticated and is kept closely with its human owner, then it probably can provide emotional support to its owner.",80.6640625
3,,"if an animal can reduce stress and increase mood of people, then it is probably an animal that can show some level of attachment.","If an animal is domesticated and is kept closely with its human owner, then it probably can provide emotional support to its owner.",77.05078125
3,,"if a person can show his love and concern for others, then he is probably a good person.","If an animal is domesticated and is kept closely with its human owner, then it probably can provide emotional support to its owner.",81.0546875
3,,"if a person is very attached to someone, then they can't be very arrogant.","If an animal is domesticated and is kept closely with its human owner, then it probably can provide emotional support to its owner.",78.7109375
3,,"there exist a pet dog and a cat, which increase our dopamine, serotonin, and oxytocin levels.","If an animal is domesticated and is kept closely with its human owner, then it probably can provide emotional support to its owner.",77.83203125
3,,"if a pet can increase his owner's feelings of happiness, then his owner might love him.","If an animal is domesticated and is kept closely with its human owner, then it probably can provide emotional support to its owner.",79.78515625
3,,"if a person is stressed or anxious, then the person might show their affection to other by petting a pet dog.","If an animal is domesticated and is kept closely with its human owner, then it probably can provide emotional support to its owner.",84.375
3,,"if someone is depressed, then he probably can’t be happy by getting love from others and he might even hate them.","If an animal is domesticated and is kept closely with its human owner, then it probably can provide emotional support to its owner.",78.61328125
3,,"there exist a living organism that can increase our dopamine, serotonin, and oxytocin levels.","If an animal is domesticated and is kept closely with its human owner, then it probably can provide emotional support to its owner.",78.759765625
